field_id,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,crop_id
978,44.515151515151516,39.93939393939394,39.42424242424242,39.45454545454545,44.24242424242424,62.27272727272727,73.0909090909091,68.18181818181819,80.15151515151516,13.0,72.87878787878788,49.15151515151515,6
979,43.0,37.65853658536585,36.34146341463415,35.0,39.707317073170735,60.829268292682926,72.58536585365853,67.73170731707317,79.78048780487805,13.0,66.63414634146342,42.4390243902439,1
980,43.0,40.130434782608695,39.52173913043478,42.91304347826087,45.26086956521739,56.21739130434783,64.95652173913044,60.95652173913044,72.0,12.0,75.56521739130434,52.30434782608695,1
981,44.47826086956522,40.56521739130435,40.08695652173913,43.17391304347826,46.78260869565217,59.73913043478261,68.6086956521739,64.69565217391305,76.21739130434783,13.478260869565217,79.17391304347827,53.78260869565217,1
982,44.666666666666664,42.75,42.916666666666664,48.25,50.666666666666664,62.833333333333336,71.75,68.41666666666667,79.08333333333333,13.666666666666666,81.75,58.75,1
983,44.15384615384615,42.0,42.30769230769231,45.30769230769231,48.53846153846154,62.0,71.92307692307692,67.0,79.23076923076923,13.0,81.61538461538461,57.53846153846154,1
984,45.0,40.22727272727273,40.54545454545455,38.45454545454545,43.45454545454545,64.95454545454545,75.95454545454545,70.04545454545455,82.9090909090909,13.0,71.18181818181819,45.0,4
986,44.98039215686274,40.80392156862745,41.31372549019608,40.19607843137255,44.3921568627451,65.88235294117646,77.80392156862744,71.52941176470588,84.03921568627452,12.862745098039216,72.05882352941177,47.588235294117645,1
987,46.0,43.125,44.375,48.125,50.0,63.0,72.625,65.875,79.875,12.0,84.875,61.375,4
988,47.75,46.333333333333336,49.583333333333336,55.333333333333336,56.0,66.08333333333333,75.66666666666667,70.58333333333333,81.91666666666667,12.75,91.41666666666667,69.25,1
990,47.1,45.8,48.65,54.3,55.0,64.35,73.15,67.6,79.25,12.0,91.65,69.55,4
991,46.18181818181818,44.45454545454545,46.63636363636363,51.90909090909091,52.54545454545455,61.90909090909091,70.18181818181819,65.0,76.54545454545455,12.0,87.81818181818181,65.72727272727273,1
992,46.4375,44.0,46.1875,50.9375,52.0625,61.5,69.6875,64.0,75.875,12.0,85.9375,63.6875,3
994,46.083333333333336,44.5,46.583333333333336,51.25,52.416666666666664,63.5,72.41666666666667,67.16666666666667,78.66666666666667,12.0,82.66666666666667,60.5,4
995,46.0,43.5,44.833333333333336,47.833333333333336,48.833333333333336,62.333333333333336,71.16666666666667,65.0,77.33333333333333,12.0,76.33333333333333,55.833333333333336,4
996,46.76923076923077,45.0,46.61538461538461,51.84615384615385,53.76923076923077,65.6923076923077,75.0,68.92307692307692,81.15384615384616,12.0,85.76923076923077,63.46153846153846,4
997,46.0,43.875,45.625,49.125,52.25,65.75,75.75,69.5,82.25,12.0,83.625,60.625,4
998,47.0,43.25,44.5,46.0,51.5,68.0,77.0,71.5,83.5,12.0,84.5,61.5,4
999,46.0,44.3,45.5,49.2,50.9,62.8,71.6,66.3,77.7,12.0,80.7,60.4,1
1000,43.0,39.45454545454545,39.45454545454545,41.63636363636363,44.18181818181818,59.0,68.45454545454545,63.72727272727273,74.72727272727273,13.0,70.72727272727273,49.09090909090909,1
1001,44.15686274509804,41.44117647058823,41.372549019607845,43.990196078431374,46.63725490196079,60.36274509803921,69.1470588235294,65.04901960784314,76.44117647058823,12.735294117647058,78.7843137254902,55.63725490196079,2
1002,43.92857142857143,39.666666666666664,39.214285714285715,40.904761904761905,43.69047619047619,58.45238095238095,67.69047619047619,63.92857142857143,75.16666666666667,13.0,73.97619047619048,50.92857142857143,1
1003,44.705128205128204,40.88461538461539,40.717948717948715,43.06410256410256,45.782051282051285,58.97435897435897,67.64102564102564,63.55128205128205,74.61538461538461,12.871794871794872,79.25641025641026,57.717948717948715,2
1005,44.10344827586207,41.827586206896555,42.172413793103445,47.58620689655172,49.51724137931034,62.0,70.34482758620689,66.55172413793103,77.79310344827586,13.10344827586207,80.24137931034483,56.55172413793103,1
1006,44.0,41.93333333333333,42.46666666666667,47.8,49.4,60.93333333333333,69.26666666666667,65.6,76.66666666666667,13.0,81.26666666666667,57.46666666666667,2
1007,47.0,45.285714285714285,46.42857142857143,52.357142857142854,52.57142857142857,58.714285714285715,66.35714285714286,60.642857142857146,72.14285714285714,12.0,85.64285714285714,68.85714285714286,1
1008,41.074074074074076,36.55555555555556,33.96296296296296,32.77777777777778,36.148148148148145,47.81481481481482,54.7037037037037,50.851851851851855,60.888888888888886,11.333333333333334,59.55555555555556,37.77777777777778,1
1009,43.5,39.833333333333336,39.0,40.0,43.666666666666664,59.833333333333336,69.83333333333333,64.5,76.5,12.166666666666666,73.16666666666667,50.0,4
1012,44.0,41.59090909090909,41.95454545454545,44.09090909090909,46.54545454545455,62.0,71.77272727272727,66.31818181818181,78.68181818181819,12.0,75.13636363636364,51.59090909090909,2
1013,44.13095238095238,40.57142857142857,40.404761904761905,41.48809523809524,44.964285714285715,61.035714285714285,70.69047619047619,65.36904761904762,77.85714285714286,12.0,74.22619047619048,48.845238095238095,1
1015,47.27272727272727,44.86363636363637,47.56060606060606,51.833333333333336,54.18181818181818,68.25757575757575,78.21212121212122,72.25757575757575,85.43939393939394,12.727272727272727,91.84848484848484,67.78787878787878,2
1016,43.5,40.857142857142854,41.214285714285715,44.785714285714285,47.214285714285715,61.07142857142857,69.35714285714286,66.0,76.57142857142857,13.0,77.35714285714286,54.5,2
1017,44.0,41.52777777777778,42.138888888888886,47.05555555555556,49.72222222222222,62.138888888888886,70.63888888888889,67.11111111111111,78.27777777777777,12.722222222222221,84.36111111111111,60.27777777777778,1
1018,47.0,44.94117647058823,47.76470588235294,53.411764705882355,56.705882352941174,70.94117647058823,81.52941176470588,75.17647058823529,89.17647058823529,13.0,97.6470588235294,73.6470588235294,4
1019,46.08,43.48,45.4,48.48,52.36,69.84,80.68,74.6,88.68,13.0,91.48,64.76,1
1020,45.0,42.63157894736842,44.31578947368421,46.473684210526315,49.8421052631579,67.89473684210526,78.94736842105263,72.78947368421052,87.05263157894737,13.0,86.15789473684211,59.31578947368421,3
1021,45.0,42.523809523809526,44.095238095238095,46.19047619047619,50.476190476190474,68.52380952380952,79.38095238095238,73.66666666666667,87.61904761904762,13.0,88.52380952380952,60.857142857142854,1
1024,43.74074074074074,39.925925925925924,40.44444444444444,39.77777777777778,43.851851851851855,62.925925925925924,73.88888888888889,68.0,79.81481481481481,12.0,69.70370370370371,48.0,2
1025,45.0,41.0,41.34615384615385,42.07692307692308,46.03846153846154,63.46153846153846,73.84615384615384,67.76923076923077,81.11538461538461,12.0,79.07692307692308,53.15384615384615,1
1026,45.55172413793103,41.758620689655174,42.39655172413793,44.241379310344826,47.5,63.275862068965516,72.87931034482759,67.51724137931035,80.10344827586206,12.0,81.5,55.60344827586207,1
1027,45.0,42.92307692307692,44.11538461538461,49.61538461538461,50.88461538461539,60.0,68.0,63.5,75.07692307692308,11.961538461538462,81.65384615384616,59.65384615384615,2
1028,44.375,40.125,39.625,42.0,46.5,60.875,71.125,66.125,80.0,12.625,79.375,51.375,4
1029,44.588235294117645,42.13725490196079,42.76470588235294,49.294117647058826,50.411764705882355,58.64705882352941,66.54901960784314,62.72549019607843,73.76470588235294,11.686274509803921,77.17647058823529,53.411764705882355,1
1030,44.0,41.888888888888886,41.666666666666664,46.55555555555556,48.55555555555556,57.44444444444444,65.55555555555556,61.55555555555556,72.88888888888889,12.0,76.11111111111111,51.111111111111114,4
1031,44.0,39.8125,39.75,40.03125,44.03125,60.5,70.28125,64.78125,76.71875,12.0,69.53125,46.34375,2
1033,43.25806451612903,38.32258064516129,37.32258064516129,35.03225806451613,39.45161290322581,61.61290322580645,74.41935483870968,69.51612903225806,80.96774193548387,12.0,61.903225806451616,37.193548387096776,4
1034,43.875,39.9375,39.25,40.75,43.1875,58.75,68.3125,64.3125,75.5625,12.0,69.875,44.9375,2
1035,44.0,40.67741935483871,40.096774193548384,43.096774193548384,44.354838709677416,52.806451612903224,60.0,55.45161290322581,65.54838709677419,11.0,74.35483870967742,55.70967741935484,1
1037,46.0,43.8125,45.75,50.125,52.0625,64.125,73.4375,67.75,80.625,12.0,90.375,66.125,4
1038,46.8421052631579,45.0,48.0,53.63157894736842,54.78947368421053,64.42105263157895,73.26315789473684,67.78947368421052,79.57894736842105,12.0,91.84210526315789,69.05263157894737,4
1039,46.0,42.6,44.2,47.1,49.5,63.7,73.5,67.6,79.9,12.0,84.3,59.2,4
1045,43.25,40.0,40.333333333333336,42.083333333333336,44.916666666666664,62.5,72.83333333333333,67.83333333333333,80.0,13.0,75.5,52.916666666666664,1
1046,43.96153846153846,40.42307692307692,40.34615384615385,42.69230769230769,44.88461538461539,58.53846153846154,67.65384615384616,62.57692307692308,74.34615384615384,13.0,79.11538461538461,58.26923076923077,1
1047,47.0,44.96396396396396,46.693693693693696,53.18018018018018,53.648648648648646,60.792792792792795,68.43243243243244,63.567567567567565,75.27927927927928,12.0,90.1981981981982,70.57657657657657,1
1048,45.1437908496732,42.42483660130719,42.68627450980392,47.6797385620915,48.26143790849673,54.68627450980392,61.49673202614379,57.10457516339869,67.52941176470588,11.0,77.52287581699346,58.44444444444444,1
1049,41.0,37.628571428571426,37.31428571428572,35.628571428571426,40.285714285714285,61.4,71.22857142857143,66.71428571428571,78.51428571428572,12.0,68.4,43.31428571428572,4
1050,43.0,38.857142857142854,38.642857142857146,38.92857142857143,42.642857142857146,60.357142857142854,70.0,64.21428571428571,76.64285714285714,12.0,73.0,48.42857142857143,4
1052,43.0,39.26315789473684,40.31578947368421,40.63157894736842,44.421052631578945,64.84210526315789,75.26315789473684,70.15789473684211,82.36842105263158,13.0,74.89473684210526,51.578947368421055,3
1053,42.4,38.45,38.25,37.55,41.2,61.85,72.0,67.55,79.1,12.0,68.75,46.7,2
1054,42.0,36.883720930232556,35.13953488372093,31.72093023255814,36.95348837209303,59.674418604651166,71.02325581395348,66.11627906976744,78.09302325581395,12.255813953488373,59.76744186046512,34.58139534883721,2
1060,45.3125,42.625,43.732142857142854,44.955357142857146,47.69642857142857,63.669642857142854,73.41964285714286,67.74107142857143,79.88392857142857,12.0,78.03571428571429,56.044642857142854,1
1061,45.119565217391305,42.27173913043478,43.130434782608695,45.55434782608695,47.21739130434783,59.108695652173914,67.40217391304348,62.07608695652174,73.1413043478261,11.228260869565217,76.97826086956522,56.09782608695652,2
1062,46.3125,43.75,45.625,50.875,52.125,62.4375,70.375,65.4375,76.5,12.0,80.5,57.9375,1
1063,46.0,43.46153846153846,45.53846153846154,50.15384615384615,51.61538461538461,62.0,69.84615384615384,64.46153846153847,75.0,12.153846153846153,76.23076923076923,56.0,4
1064,46.333333333333336,44.388888888888886,46.77777777777778,52.44444444444444,53.55555555555556,63.833333333333336,72.44444444444444,66.77777777777777,77.55555555555556,12.0,81.61111111111111,60.333333333333336,1
1065,45.53333333333333,42.93333333333333,44.8,48.733333333333334,50.333333333333336,62.733333333333334,71.13333333333334,66.2,77.26666666666667,12.0,79.33333333333333,56.4,4
1066,46.0,43.8,44.15,48.4,49.25,59.0,67.0,62.2,74.05,12.0,81.9,63.0,2
1067,46.074074074074076,43.7037037037037,44.0,48.7037037037037,49.51851851851852,59.592592592592595,67.96296296296296,63.148148148148145,74.92592592592592,12.0,82.81481481481481,62.18518518518518,1
1068,46.29032258064516,44.29032258064516,44.67741935483871,49.58064516129032,50.193548387096776,59.54838709677419,67.74193548387096,62.645161290322584,74.83870967741936,12.0,84.48387096774194,65.7741935483871,1
1069,46.470588235294116,43.38235294117647,43.61764705882353,47.8235294117647,49.61764705882353,60.14705882352941,68.38235294117646,63.76470588235294,75.97058823529412,12.0,83.73529411764706,62.088235294117645,1
1070,44.015151515151516,39.515151515151516,38.86363636363637,38.59848484848485,42.70454545454545,61.54545454545455,72.45454545454545,67.33333333333333,79.58333333333333,12.863636363636363,69.61363636363636,43.583333333333336,1
1071,44.22222222222222,41.666666666666664,42.22222222222222,46.0,49.111111111111114,62.333333333333336,72.11111111111111,66.66666666666667,79.77777777777777,13.0,83.22222222222223,57.22222222222222,4
1072,45.0,40.5,40.5,41.0,42.0,48.25,54.5,49.25,56.0,9.0,38.75,25.5,4
1073,45.0,40.75,40.5,41.0,42.25,48.75,54.5,48.25,55.75,9.0,37.75,25.0,4
1074,45.0,41.0,40.0,40.666666666666664,42.333333333333336,47.333333333333336,53.666666666666664,49.0,55.0,9.0,37.666666666666664,25.0,4
1075,45.0,41.57142857142857,41.857142857142854,43.714285714285715,45.0,52.92857142857143,59.642857142857146,53.5,62.92857142857143,10.714285714285714,53.142857142857146,36.0,4
1076,45.0,41.0,40.666666666666664,41.19047619047619,42.61904761904762,49.857142857142854,56.0,50.42857142857143,57.80952380952381,9.0,42.904761904761905,28.38095238095238,4
1077,45.0,41.0,40.4375,40.8125,42.0,47.1875,52.875,46.875,53.75,9.125,38.625,25.8125,4
1078,45.416666666666664,42.104166666666664,43.333333333333336,44.8125,48.020833333333336,64.33333333333333,73.70833333333333,68.9375,80.47916666666667,11.895833333333334,80.16666666666667,56.770833333333336,2
1079,43.45652173913044,39.73913043478261,39.369565217391305,39.06521739130435,42.30434782608695,59.17391304347826,68.69565217391305,64.21739130434783,75.41304347826087,11.41304347826087,72.21739130434783,48.23913043478261,2
1080,47.0,44.84848484848485,47.21212121212121,53.0,55.84848484848485,69.0,79.24242424242425,73.42424242424242,87.54545454545455,13.0,94.54545454545455,68.06060606060606,1
1081,47.0,44.72727272727273,45.90909090909091,51.0,53.0,65.72727272727273,75.36363636363636,70.81818181818181,83.9090909090909,13.0,92.27272727272727,67.81818181818181,2
1082,48.0,45.666666666666664,49.22222222222222,55.111111111111114,55.833333333333336,64.11111111111111,72.11111111111111,65.83333333333333,77.94444444444444,12.0,84.88888888888889,62.388888888888886,1
1083,46.375,42.5,42.625,46.125,49.375,64.6875,75.375,70.1875,84.3125,13.0,85.6875,58.4375,16
1084,45.96774193548387,43.83870967741935,44.774193548387096,49.74193548387097,52.38709677419355,65.83870967741936,75.83870967741936,70.87096774193549,84.25806451612904,12.96774193548387,90.0,64.83870967741936,2
1085,45.68,44.12,46.32,55.88,57.96,68.28,77.36,74.44,86.44,14.0,91.28,63.52,1
1086,44.733333333333334,40.56666666666667,40.2,42.5,45.766666666666666,61.0,71.13333333333334,67.06666666666666,78.9,13.733333333333333,74.86666666666666,49.666666666666664,1
1087,44.9375,41.0,41.6875,42.6875,46.1875,63.9375,74.5,69.6875,81.6875,12.0625,78.75,51.75,1
1088,45.05882352941177,42.64705882352941,43.470588235294116,45.35294117647059,48.35294117647059,63.94117647058823,73.41176470588235,67.88235294117646,80.11764705882354,12.294117647058824,79.94117647058823,57.1764705882353,2
1089,47.96875,45.21875,47.34375,53.125,54.65625,63.9375,72.9375,66.8125,79.65625,12.28125,92.0,69.0,2
1091,46.0,42.333333333333336,42.4,44.06666666666667,46.8,62.0,71.66666666666667,66.4,78.93333333333334,12.0,78.33333333333333,52.8,4
1093,47.0,44.48148148148148,46.2962962962963,51.629629629629626,52.925925925925924,62.333333333333336,71.22222222222223,65.44444444444444,77.51851851851852,12.0,88.55555555555556,66.55555555555556,1
1094,46.82222222222222,43.977777777777774,45.31111111111111,49.86666666666667,51.93333333333333,62.82222222222222,71.15555555555555,65.53333333333333,78.31111111111112,12.244444444444444,86.6,63.51111111111111,4
1097,44.733333333333334,40.46666666666667,40.6,42.93333333333333,46.13333333333333,57.733333333333334,66.66666666666667,61.6,72.8,12.0,74.33333333333333,53.46666666666667,2
1099,46.0,42.93333333333333,43.0,49.2,50.266666666666666,57.8,65.53333333333333,61.666666666666664,71.73333333333333,12.0,81.86666666666666,63.266666666666666,2
1100,42.95238095238095,39.04761904761905,38.833333333333336,39.80952380952381,42.976190476190474,56.142857142857146,64.78571428571429,60.26190476190476,71.14285714285714,11.0,68.95238095238095,47.23809523809524,2
1102,43.65714285714286,40.7,41.08571428571429,45.52857142857143,48.5,59.857142857142854,68.74285714285715,64.24285714285715,76.62857142857143,12.0,80.17142857142858,55.67142857142857,1
1103,47.0,44.38095238095238,45.61904761904762,49.38095238095238,51.476190476190474,64.23809523809524,73.52380952380952,67.95238095238095,81.38095238095238,12.142857142857142,87.23809523809524,63.76190476190476,2
1104,45.73076923076923,42.35897435897436,42.8974358974359,44.56410256410256,47.88461538461539,66.0,76.91025641025641,71.71794871794872,85.16666666666667,12.897435897435898,81.87179487179488,56.73076923076923,2
1106,45.05882352941177,41.294117647058826,41.529411764705884,44.0,46.88235294117647,59.76470588235294,68.82352941176471,63.705882352941174,75.70588235294117,12.0,82.11764705882354,56.11764705882353,1
1107,46.0,43.86666666666667,46.13333333333333,50.93333333333333,51.86666666666667,63.46666666666667,72.53333333333333,67.53333333333333,78.6,11.2,86.0,62.666666666666664,1
1108,45.0,42.25,43.25,46.35,48.45,62.1,70.65,65.6,77.0,12.0,79.45,55.8,6
1110,45.0,42.63414634146341,44.146341463414636,46.63414634146341,48.48780487804878,63.58536585365854,73.0,67.21951219512195,79.09756097560975,12.0,79.58536585365853,57.58536585365854,2
1111,45.54761904761905,43.19047619047619,44.595238095238095,48.92857142857143,50.833333333333336,62.79761904761905,71.13095238095238,65.45238095238095,77.36904761904762,12.0,80.16666666666667,57.226190476190474,1
1112,44.0,40.878787878787875,41.09090909090909,43.74242424242424,46.57575757575758,61.378787878787875,70.84848484848484,65.93939393939394,78.22727272727273,12.0,75.65151515151516,49.40909090909091,1
1114,43.46296296296296,40.2037037037037,41.370370370370374,41.55555555555556,45.5,65.12962962962963,75.11111111111111,69.4074074074074,81.66666666666667,12.0,74.53703703703704,51.407407407407405,6
1115,43.0,38.46341463414634,37.80487804878049,36.48780487804878,41.21951219512195,62.36585365853659,73.07317073170732,68.17073170731707,80.78048780487805,12.0,73.0,45.1219512195122,6
1116,43.015151515151516,39.34848484848485,39.92424242424242,39.65151515151515,43.666666666666664,64.54545454545455,75.06060606060606,69.66666666666667,82.03030303030303,12.0,72.95454545454545,50.68181818181818,2
1117,46.775,44.4625,45.725,51.9875,52.5,60.15,67.8125,62.775,74.5125,12.0,88.1125,70.025,1
1118,45.64179104477612,43.014925373134325,43.71641791044776,48.6865671641791,51.23880597014925,61.95522388059702,70.82089552238806,66.11940298507463,78.68656716417911,12.0,87.83582089552239,63.8955223880597,1
1119,45.0,43.5,44.85,52.15,52.55,60.45,69.15,64.55,76.25,11.0,84.1,61.0,1
1120,45.270270270270274,43.2972972972973,45.21621621621622,53.270270270270274,55.16216216216216,63.729729729729726,72.37837837837837,67.48648648648648,79.62162162162163,13.0,88.32432432432432,66.32432432432432,1
1121,44.36585365853659,41.1219512195122,40.1219512195122,43.853658536585364,44.353658536585364,50.15853658536585,56.646341463414636,53.09756097560975,63.02439024390244,10.804878048780488,74.2560975609756,51.73170731707317,4
1122,45.56521739130435,43.45652173913044,45.45652173913044,50.91304347826087,52.04347826086956,60.869565217391305,68.76086956521739,63.28260869565217,74.52173913043478,12.0,80.52173913043478,59.41304347826087,2
1123,44.548780487804876,42.40243902439025,43.951219512195124,47.21951219512195,49.048780487804876,60.08536585365854,68.42682926829268,63.0609756097561,74.10975609756098,11.231707317073171,76.40243902439025,55.73170731707317,2
1124,44.69047619047619,41.285714285714285,42.023809523809526,44.73809523809524,46.142857142857146,56.76190476190476,64.76190476190476,59.714285714285715,70.30952380952381,11.0,74.47619047619048,56.666666666666664,2
1125,42.71052631578947,39.86842105263158,39.86842105263158,41.36842105263158,44.078947368421055,58.73684210526316,67.92105263157895,63.578947368421055,74.55263157894737,12.0,71.6842105263158,49.973684210526315,1
1127,44.55263157894737,40.31578947368421,40.60526315789474,40.60526315789474,44.31578947368421,63.526315789473685,73.92105263157895,68.52631578947368,80.92105263157895,12.0,76.71052631578948,50.31578947368421,2
1128,44.92941176470588,40.56470588235294,41.16470588235294,40.84705882352941,44.811764705882354,63.917647058823526,74.2235294117647,68.71764705882353,81.27058823529411,12.0,76.08235294117647,49.71764705882353,2
1129,43.5,40.0,39.875,39.25,41.5,59.25,68.75,65.125,76.5,11.0,67.5,43.75,16
1130,45.0,42.5,43.25,48.125,48.375,58.75,66.375,63.125,72.625,11.0,79.75,60.25,1
1131,45.857142857142854,42.92857142857143,44.07142857142857,49.142857142857146,50.5,60.357142857142854,68.0,64.07142857142857,75.21428571428571,11.0,84.28571428571429,63.42857142857143,3
1132,48.0,45.5,48.083333333333336,53.916666666666664,55.583333333333336,66.58333333333333,76.41666666666667,70.16666666666667,83.66666666666667,13.0,94.83333333333333,71.41666666666667,4
1134,46.142857142857146,45.142857142857146,47.0,52.285714285714285,53.42857142857143,65.42857142857143,74.71428571428571,69.28571428571429,81.85714285714286,12.071428571428571,90.57142857142857,67.35714285714286,1
1135,46.0,43.07142857142857,44.57142857142857,48.357142857142854,50.214285714285715,62.357142857142854,70.71428571428571,65.21428571428571,77.5,12.0,84.71428571428571,61.07142857142857,3
1136,45.111111111111114,42.72222222222222,42.72222222222222,44.77777777777778,47.27777777777778,63.388888888888886,72.88888888888889,68.0,80.27777777777777,12.88888888888889,81.94444444444444,60.44444444444444,1
1137,45.0,42.53333333333333,43.13333333333333,46.266666666666666,49.13333333333333,63.0,72.0,67.4,80.13333333333334,13.0,84.0,59.8,1
1138,44.111111111111114,39.22222222222222,38.22222222222222,38.333333333333336,42.111111111111114,61.55555555555556,72.11111111111111,66.77777777777777,79.55555555555556,12.555555555555555,70.44444444444444,47.0,2
1139,46.0,42.93181818181818,44.36363636363637,49.02272727272727,49.36363636363637,57.09090909090909,64.52272727272727,59.02272727272727,69.29545454545455,11.0,78.06818181818181,57.84090909090909,1
1141,45.57142857142857,42.285714285714285,43.035714285714285,46.17857142857143,47.964285714285715,59.392857142857146,67.42857142857143,63.25,73.64285714285714,11.071428571428571,76.46428571428571,53.714285714285715,5
1143,43.698412698412696,39.65079365079365,38.19047619047619,41.22222222222222,42.507936507936506,49.65079365079365,56.12698412698413,51.58730158730159,60.87301587301587,11.317460317460318,67.74603174603175,53.19047619047619,2
1144,43.58730158730159,39.95238095238095,38.98412698412698,42.63492063492063,44.19047619047619,52.0,58.84126984126984,54.80952380952381,64.46031746031746,11.126984126984127,71.19047619047619,54.79365079365079,8
1145,44.0,41.285714285714285,41.285714285714285,45.0,46.285714285714285,58.714285714285715,67.71428571428571,63.142857142857146,74.28571428571429,12.0,73.85714285714286,54.0,1
1146,43.382716049382715,39.617283950617285,38.407407407407405,41.592592592592595,43.111111111111114,51.30864197530864,58.160493827160494,53.54320987654321,63.19753086419753,11.419753086419753,69.1358024691358,53.370370370370374,1
1147,44.139240506329116,40.43037974683544,40.50632911392405,41.41772151898734,44.949367088607595,60.607594936708864,70.45569620253164,65.0379746835443,76.68354430379746,11.544303797468354,73.55696202531645,49.81012658227848,4
1148,44.0,41.18181818181818,41.86363636363637,44.13636363636363,46.22727272727273,59.13636363636363,68.31818181818181,63.31818181818182,74.9090909090909,12.0,73.81818181818181,53.13636363636363,2
1150,43.095238095238095,38.904761904761905,37.80952380952381,37.095238095238095,40.857142857142854,56.714285714285715,66.61904761904762,61.904761904761905,73.42857142857143,12.0,67.52380952380952,41.095238095238095,2
1151,44.32098765432099,40.30864197530864,40.55555555555556,41.27160493827161,44.96296296296296,59.69135802469136,69.04938271604938,63.97530864197531,76.0,12.0,74.93827160493827,49.91358024691358,3
1152,43.592592592592595,41.48148148148148,41.44444444444444,44.407407407407405,47.074074074074076,59.77777777777778,68.85185185185185,64.14814814814815,75.33333333333333,12.962962962962964,77.74074074074075,56.81481481481482,4
1153,44.0,40.473684210526315,40.0,42.31578947368421,44.89473684210526,58.578947368421055,67.73684210526316,62.578947368421055,74.36842105263158,12.0,70.52631578947368,47.73684210526316,4
1154,43.89655172413793,41.58620689655172,41.827586206896555,45.93103448275862,47.793103448275865,60.51724137931034,69.3103448275862,64.6896551724138,76.27586206896552,12.793103448275861,77.82758620689656,56.13793103448276,1
1157,45.25,42.666666666666664,44.666666666666664,48.25,50.0,62.416666666666664,70.83333333333333,65.08333333333333,77.33333333333333,12.0,84.08333333333333,61.25,4
1158,45.888888888888886,42.833333333333336,44.5,48.5,49.77777777777778,61.833333333333336,70.5,65.38888888888889,77.11111111111111,12.0,83.66666666666667,60.5,4
1161,46.0,44.27272727272727,46.09090909090909,50.90909090909091,51.90909090909091,62.54545454545455,71.27272727272727,66.18181818181819,77.81818181818181,12.0,86.54545454545455,63.54545454545455,1
1162,45.0,40.166666666666664,41.0,40.333333333333336,45.333333333333336,63.833333333333336,75.16666666666667,70.5,82.33333333333333,12.0,68.5,44.833333333333336,4
1164,46.26315789473684,41.578947368421055,42.89473684210526,44.36842105263158,48.578947368421055,65.21052631578948,75.84210526315789,69.78947368421052,82.73684210526316,13.0,77.36842105263158,52.8421052631579,6
1166,43.95945945945946,40.851351351351354,41.567567567567565,44.58108108108108,47.62162162162162,62.689189189189186,72.37837837837837,68.28378378378379,79.9054054054054,12.891891891891891,80.33783783783784,57.25675675675676,1
1169,46.0,43.03333333333333,44.233333333333334,49.2,50.1,58.3,66.3,61.13333333333333,72.1,11.0,82.23333333333333,60.8,1
1170,45.61290322580645,43.03225806451613,43.32258064516129,48.064516129032256,49.54838709677419,59.935483870967744,68.45161290322581,64.09677419354838,75.54838709677419,13.0,81.29032258064517,60.16129032258065,1
1171,45.0,43.266666666666666,43.666666666666664,48.46666666666667,50.6,61.4,69.46666666666667,65.2,76.6,13.0,86.26666666666667,64.6,1
1175,45.19230769230769,43.38461538461539,44.5,51.03846153846154,53.19230769230769,63.84615384615385,72.92307692307692,68.03846153846153,80.76923076923077,13.0,84.0,57.15384615384615,1
1176,43.89473684210526,38.94736842105263,37.94736842105263,37.0,40.94736842105263,61.0,72.47368421052632,67.21052631578948,79.89473684210526,13.0,67.05263157894737,41.421052631578945,2
1178,44.666666666666664,41.25,41.583333333333336,43.333333333333336,47.416666666666664,62.166666666666664,72.58333333333333,67.66666666666667,80.33333333333333,12.333333333333334,77.25,50.5,4
1179,46.592592592592595,44.148148148148145,45.44444444444444,50.77777777777778,52.888888888888886,64.62962962962963,73.55555555555556,68.22222222222223,80.62962962962963,12.777777777777779,85.88888888888889,61.77777777777778,1
1180,46.31578947368421,43.973684210526315,45.18421052631579,50.526315789473685,52.81578947368421,64.07894736842105,73.65789473684211,68.26315789473684,81.26315789473684,12.868421052631579,89.65789473684211,65.44736842105263,1
1181,47.0,44.64,46.28,51.68,53.6,64.4,73.2,67.56,80.04,12.2,86.68,63.56,1
1182,43.0,38.91304347826087,38.28260869565217,37.65217391304348,42.34782608695652,59.95652173913044,70.02173913043478,65.43478260869566,78.3913043478261,12.0,74.15217391304348,46.19565217391305,4
1183,43.30337078651685,39.438202247191015,39.04494382022472,38.438202247191015,42.47191011235955,60.741573033707866,71.52808988764045,66.30337078651685,78.89887640449439,11.820224719101123,72.53932584269663,46.640449438202246,6
1184,43.705882352941174,40.14705882352941,40.01470588235294,42.1764705882353,45.11764705882353,59.161764705882355,68.26470588235294,63.794117647058826,75.95588235294117,11.779411764705882,75.77941176470588,50.36764705882353,1
1185,44.0,40.285714285714285,40.285714285714285,41.285714285714285,45.142857142857146,63.42857142857143,75.0,69.85714285714286,82.57142857142857,12.0,75.28571428571429,48.57142857142857,4
1187,45.719298245614034,42.92982456140351,44.08771929824562,48.01754385964912,49.40350877192982,59.63157894736842,67.66666666666667,62.26315789473684,74.0,11.736842105263158,80.57894736842105,58.56140350877193,2
1188,46.0,42.94444444444444,44.111111111111114,48.833333333333336,50.5,59.611111111111114,67.66666666666667,62.666666666666664,74.27777777777777,11.722222222222221,81.88888888888889,59.72222222222222,1
1190,43.583333333333336,41.5,42.583333333333336,44.958333333333336,47.291666666666664,61.291666666666664,70.625,65.0,76.91666666666667,11.541666666666666,77.16666666666667,58.75,2
